idSeasonType,dateGame,timeEasternGame,idGame,yearSeason,slugTeamAway,slugTeamHome,slugGame,idStageGame,slugTeams,idGameStatus,hasExtendedStatus,isUnknownStartTime,datetimeGame,dateSlugGame,hasBuzzerBeater,urlNBAGameBook,quarterMaxPlayed,maxQuartersRegular,hasOvertime,countOTQuarters,isComplete,idTeamHome,nameTeamHome,scoreHome,isWinnerHome,isLoserHome,idTeamAway,nameTeamAway,scoreAway,isWinnerAway,isLoserAway,descriptionGame
0,2021-10-25,FALSE,22100048,2022,CLE,DEN,0022100048,2,CLEDEN,3,0,FALSE,2021-10-26T01:00:00Z,20211025,9:00 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,4,4,FALSE,0,TRUE,1610612743,Denver Nuggets,87,2,1,1610612739,Cleveland Cavaliers,99,2,2,NA
0,2021-10-25,FALSE,22100049,2022,POR,LAC,0022100049,2,PORLAC,3,0,FALSE,2021-10-26T02:30:00Z,20211025,10:30 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,4,4,FALSE,0,TRUE,1610612746,Los Angeles Clippers,116,1,2,1610612757,Portland Trail Blazers,86,1,2,NA
0,2021-10-26,FALSE,22100050,2022,PHI,NYK,0022100050,2,PHINYK,3,0,FALSE,2021-10-26T23:30:00Z,20211026,7:30 PM ET,https://data.nba.net/prod/v1/20211026/20211026_Book.pdf,4,4,FALSE,0,TRUE,1610612752,New York Knicks,112,3,1,1610612755,Philadelphia 76ers,99,2,2,NA
0,2021-10-26,FALSE,22100051,2022,GSW,OKC,0022100051,2,GSWOKC,3,0,FALSE,2021-10-27T00:00:00Z,20211026,8:00 PM ET,https://data.nba.net/prod/v1/20211026/20211026_Book.pdf,4,4,FALSE,0,TRUE,1610612760,Oklahoma City Thunder,98,0,4,1610612744,Golden State Warriors,106,4,0,NA
0,2021-10-26,FALSE,22100052,2022,HOU,DAL,0022100052,2,HOUDAL,3,0,FALSE,2021-10-27T00:30:00Z,20211026,8:30 PM ET,https://data.nba.net/prod/v1/20211026/20211026_Book.pdf,4,4,FALSE,0,TRUE,1610612742,Dallas Mavericks,116,2,1,1610612745,Houston Rockets,106,1,3,NA
0,2021-10-26,FALSE,22100053,2022,LAL,SAS,0022100053,2,LALSAS,3,0,FALSE,2021-10-27T00:30:00Z,20211026,8:30 PM ET,https://data.nba.net/prod/v1/20211026/20211026_Book.pdf,5,4,TRUE,1,TRUE,1610612759,San Antonio Spurs,121,1,3,1610612747,Los Angeles Lakers,125,2,2,NA
0,2021-10-26,FALSE,22100054,2022,DEN,UTA,0022100054,2,DENUTA,3,0,FALSE,2021-10-27T02:00:00Z,20211026,10:00 PM ET,https://data.nba.net/prod/v1/20211026/20211026_Book.pdf,4,4,FALSE,0,TRUE,1610612762,Utah Jazz,122,3,0,1610612743,Denver Nuggets,110,2,2,NA
0,2021-10-27,FALSE,22100055,2022,CHA,ORL,0022100055,2,CHAORL,3,0,FALSE,2021-10-27T23:00:00Z,20211027,7:00 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612753,Orlando Magic,111,1,4,1610612766,Charlotte Hornets,120,4,1,NA
0,2021-10-27,FALSE,22100056,2022,WAS,BOS,0022100056,2,WASBOS,3,0,FALSE,2021-10-27T23:30:00Z,20211027,7:30 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612738,Boston Celtics,107,2,3,1610612764,Washington Wizards,116,3,1,NA
0,2021-10-27,FALSE,22100057,2022,MIA,BKN,0022100057,2,MIABKN,3,0,FALSE,2021-10-27T23:30:00Z,20211027,7:30 PM ET,https://data.nba.net/prod/v1/20211027/20211027_Book.pdf,4,4,FALSE,0,TRUE,1610612751,Brooklyn Nets,93,2,3,1610612748,Miami Heat,106,3,1,NA
